post_id,user_id,text,dt,platform,likeCount,new_candidate,new_classification,count
1761167097985385,OficialPpcell,"Prontos pra maior carreata que o Conjunto Palmeiras já viu? ⚡  Carreata PPCell com prefeito Sarto hoje, 04/09, quarta-feira, a partir das 18h30  Concentração: em frente ao Campo do Real Madrid  Conto com a presença do bonde 1️⃣2️⃣8️⃣0️⃣0️⃣💛 #AGenteFaz",2024-09-04,Facebook,8,José Sarto,Pro-José Sarto,8
1212182936567869,cearaportal,"De acordo com o Ranking Connected Smart Cities 2024, divulgado nesta terça-feira, dia 3, em São Paulo (SP), Fortaleza lidera o eixo de Empreendedorismo em nível nacional.  Na cerimônia de divulgação, o secretário do Desenvolvimento Econômico, Rodrigo Nogueira, representou o prefeito de Fortaleza, José Sarto.  Na edição de 2024, a cidade também obteve destaque ao alcançar a 16ª posição no ranking geral, o 4º lugar no eixo de tecnologia e inovação, e a 8ª colocação no eixo de mobilidade.  Saiba mais em nosso site. Link disponível na bio!",2024-09-04,Facebook,0,José Sarto,Pro-José Sarto,0
1715380949229935,OPOVO,Prefeito José Sarto atribui sumiço no início da gestão ao esforço para vacinar população durante a pandemia. O POVO conferiu dados.,2024-09-04,Facebook,11,José Sarto,Pro-José Sarto,11
495569399763343,OdecioCarneiroBR,"🇧🇷 ANDRÉ FERNANDES NA LIDERANÇA!  Na segunda pesquisa Atlas Intel em Fortaleza, a disputa pela Prefeitura é encabeçada por André Fernandes (25%), seguido por Evandro Leitão (24,2%), Capitão Wagner (21,7%) e José Sarto (19,1%). Para a intenção de voto estimulada, a pergunta era se esses fossem os candidatos, em quem você votaria para Prefeito da Cidade de Fortaleza?  A margem de erro é de 3 pontos percentuais para mais ou para menos, com um nível de confiança de 95%. Com isso, os quatros candidatos mais citados aparecem tecnicamente empatados na pesquisa.   A pesquisa foi contratada pela Focus Poder e ouviu 1.211 eleitores entre os dias 30 de agosto e 4 de setembro. A coleta de dados foi feita com base em um recrutamento digital aleatório por meio de uma plataforma. Ela realizada entre os dias 30 de agosto e 4 de setembro de 2024, sob o registro CE-05501/2024 no TSE.  #JornalJangadeiro #ChamaJangadeiro #PesquisaEleitoral #JJFeed #JJEleições2024",2024-09-05,Facebook,5,André Fernandes,Pro-André Fernandes,5
437145558728427,OdecioCarneiroBR,"🇧🇷 ANDRÉ FERNANDES NA LIDERANÇA!  Na segunda pesquisa Atlas Intel em Fortaleza, a disputa pela Prefeitura é encabeçada por André Fernandes (25%), seguido por Evandro Leitão (24,2%), Capitão Wagner (21,7%) e José Sarto (19,1%). Para a intenção de voto estimulada, a pergunta era se esses fossem os candidatos, em quem você votaria para Prefeito da Cidade de Fortaleza?  A margem de erro é de 3 pontos percentuais para mais ou para menos, com um nível de confiança de 95%. Com isso, os quatros candidatos mais citados aparecem tecnicamente empatados na pesquisa.   A pesquisa foi contratada pela Focus Poder e ouviu 1.211 eleitores entre os dias 30 de agosto e 4 de setembro. A coleta de dados foi feita com base em um recrutamento digital aleatório por meio de uma plataforma. Ela realizada entre os dias 30 de agosto e 4 de setembro de 2024, sob o registro CE-05501/2024 no TSE.  #JornalJangadeiro #ChamaJangadeiro #PesquisaEleitoral #JJFeed #JJEleições2024",2024-09-05,Facebook,0,André Fernandes,Pro-André Fernandes,0
337288529377293,OdecioCarneiroBR,"🇧🇷 ANDRÉ FERNANDES NA LIDERANÇA!  Na segunda pesquisa Atlas Intel em Fortaleza, a disputa pela Prefeitura é encabeçada por André Fernandes (25%), seguido por Evandro Leitão (24,2%), Capitão Wagner (21,7%) e José Sarto (19,1%). Para a intenção de voto estimulada, a pergunta era se esses fossem os candidatos, em quem você votaria para Prefeito da Cidade de Fortaleza?  A margem de erro é de 3 pontos percentuais para mais ou para menos, com um nível de confiança de 95%. Com isso, os quatros candidatos mais citados aparecem tecnicamente empatados na pesquisa.   A pesquisa foi contratada pela Focus Poder e ouviu 1.211 eleitores entre os dias 30 de agosto e 4 de setembro. A coleta de dados foi feita com base em um recrutamento digital aleatório por meio de uma plataforma. Ela realizada entre os dias 30 de agosto e 4 de setembro de 2024, sob o registro CE-05501/2024 no TSE.  #JornalJangadeiro #ChamaJangadeiro #PesquisaEleitoral #JJFeed #JJEleições2024",2024-09-05,Facebook,40,André Fernandes,Pro-André Fernandes,53
1890412461432242,correiosobralense,"AtlasIntel: André Fernandes tem maior crescimento e abre vantagem neste primeiro turno em Fortaleza  O candidato do PL a prefeito de Fortaleza, André Fernandes, teve o maior crescimento na avaliação da pesquisa AtlasIntel, divulgada no início da noite desta quinta-feira (5), pelo site Focus Poder, e abriu vantagem sobre os demais candidatos Evandro Leitão (PT), Capitão Wagner (UB) e Sarto (PDT), ainda em empate técnico com os dois primeiros e não mais com Sarto, que apresentou a maior queda com relação à pesquisa anterior, com 3.3%.  Confira os números: André Fernandes (PL): 25% Evandro Leitão (PT): 24,2% Capitão Wagner (União Brasil): 21,7% José Sarto (PDT): 19,1% Eduardo Girão (Novo): 3,1% Não sabem/Não responderam: 3,1% Brancos e nulos: 2,3%",2024-09-05,Facebook,2,André Fernandes,Pro-André Fernandes,3
1082436339924789,tnbrasiltv,"🚨 Chupa para ver se sai leite, diz candidato em debate  O candidato à prefeitura de Fortaleza (CE), George Lima (Solidariedade) chamou o concorrente André Fernandes (PL) de ditadorzinho da internet, arrogante, desequilibrado, além de usar uma expressão de baixo calão para ofender o adversário.  Segundo o DOL, a fala aconteceu durante um debate promovido pelo jornal O Povo.  Um fake news esse rapaz. Ele é um ditadorzinho da internet […] Ele me agrediu, mexeu com a pessoa errada. Coragem, meu amigo, eu tenho aqui. Vá para a sua cidade, Iguatu, não queira ser prefeito em Fortaleza não que aqui ninguém vai querer comer sua bola não. Chupa aqui para ver se sai leite, disse Lima fazendo gestos em direção a Fernandes.  🔍  Confira o texto completo no link: https://tinyurl.com/ms865j76",2024-09-05,Facebook,2,André Fernandes,Against-André Fernandes,2
879635204037994,cearaagora,"Após ser condenado ao pagamento de multas que somam R$ 45 mil, o candidato do PL à Prefeitura de Fortaleza, André Fernandes, publicou direito de pedido pelo candidato do PT, Evandro Leitão. A condenação e o direito de resposta foram impostos pela Justiça Eleitoral com base na declaração de André Fernandes que associou o PT a uma facção criminosa.  André usou as expressões durante debate na TV Band e as utilizou, também, em suas redes sociais, com o seguinte conteúdo: Coragem essa que nem o prefeito tem, pois, se esquiva dos seus deveres e nem o PT tem, pois, está aí, ao lado do crime, porque o PT é uma facção criminosa.",2024-09-05,Facebook,2,André Fernandes,Against-André Fernandes,2
3821699694784762,deassisdinizce,"Participei da Plenária de Segurança Alimentar no comitê do nosso próximo prefeito, Evandro Leitão. Junto com o time do Lula, Camilo, Elmano e Evandro, discutimos os desafios que Fortaleza enfrenta e as soluções para garantir o básico que nossa gente merece: comida na mesa. Vamos continuar combatendo a fome com a mesma força que nosso governador Elmano vem fazendo! Fortaleza  vai seguir em frente, e o caminho é com Evandro 13! ✊🍽️ #Evandro13 #SegurançaAlimentar #FortalezaSemFome #TimeDoLula #TimeDoCamilo #TimeDoElmano",2024-09-05,Facebook,3,Evandro Leitão,Pro-Evandro Leitão,3
8052093894900727,evandroleitao,"Durante toda a minha trajetória de vida pública, sempre trabalhei para transformar a vida das pessoas para melhor. É o caso da Procuradoria Especial da Mulher que, como presidente da Assembleia, ampliei os serviços para quase todas as cidades do Ceará!  Eu acredito que posso fazer muito por Fortaleza. E quero afirmar meu compromisso com a segurança pública da nossa cidade. Com a força da união entre os governos Estadual e Federal, vamos transformar a realidade de Fortaleza. Acredito que, juntos, podemos fazer de Fortaleza uma cidade mais segura e acolhedora.  Conheça as nossas propostas para o enfrentamento à criminalidade na cidade de Fortaleza.  #JuntosFortalezaPodeMuitoMais  #PraTodoMundoVer Vídeo mostra o programa eleitoral gratuito de TV do Evandro, candidato a prefeito de Fortaleza.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB.",2024-09-05,Facebook,44,Evandro Leitão,Pro-Evandro Leitão,51
1431001641623475,evandroleitao,"Pesquisa Atlas Intel confirma: Evandro está na dianteira e cresce com a força do povo! É a onda do 13 que vem tomando conta da cidade.   Fortaleza quer cuidado, quer trabalho, quer Evandro 13 prefeito. Entre nessa você também e vem com a gente!   É Evandro 13 prefeito!  #JuntosFortalezaPodeMuitoMais  #PraTodoMundo A publicação mostra pesquisa Atlas Intel do dia 05 de setembro de 2024.   Pesquisa Atlas Intel contratada por Focus Comunicação, registrada no TSE sob o número CE-05501/2024. Foram entrevistadas 1.200 pessoas, de forma presencial, entre os dias 30 de agosto a 4 de setembro de 2024. Margem de erro de 3% e nível de confiança de 95%.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB",2024-09-05,Facebook,81,Evandro Leitão,Pro-Evandro Leitão,95
875042824536361,ronivaldomaia,"A inauguração do nosso comitê foi memorável. Neste #tbt, relembramos a presença do nosso próximo prefeito, o amigo Evandro Leitão, que veio reafirmar seu apoio a nossa candidatura.  Sou grato por cada apoio que tenho recebido, e seguiremos trabalhando firme.  Vamos juntos rumo à vitória!  #VereadorRonivaldo55321  #Agoraé55321 #FortalezadeAaZ   PROPAGANDA ELEITORAL | VEREADOR - PSD 55 | CNPJ: 56.277.581/0001-68",2024-09-05,Facebook,5,Evandro Leitão,Pro-Evandro Leitão,6
524510673606047,drvicentept,"Mais Segurança para Fortaleza!  Nossa cidade precisa de ações concretas para enfrentar a violência e trazer tranquilidade ao dia a dia das famílias. Por isso, estamos propondo:  🛡️ Programas de Prevenção à Violência: Em áreas com altos índices de criminalidade, vamos implementar atividades culturais e esportivas para jovens, atuando na raiz do problema.  🚓 Apoio às Forças de Segurança: Reforçar as forças de segurança com equipamentos, treinamentos e integração com a comunidade é essencial para que todos se sintam protegidos.  🏥 Segurança em Corredores de Saúde: Proteger quem cuida de nós é prioridade. Vamos garantir o monitoramento e patrulhamento das áreas ao redor dos hospitais, UPAs e postos de saúde, principalmente nos horários de maior movimento.  🌳 Segurança nos Equipamentos Públicos: Nossas praças, parques e equipamentos públicos merecem mais cuidado. Queremos uma presença constante das forças de segurança, para que esses espaços sejam seguros e valorizados pela comunidade.  Estamos juntos nessa luta por uma Fortaleza mais segura para todos! ✊🔴  Vote Dr. Vicente 13123 para Vereador e Evandro 13 para Prefeito! 🌟  CNPJ DO CANDIDATO 56.514.692/0001-40 - FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (PT/PC DO B/PV)  #DrVicente #DrVicenteSaúde #VereadorDrVicente #DrVicente13123",2024-09-05,Facebook,3,Evandro Leitão,Pro-Evandro Leitão,3
1561925271395614,evandroleitao,"Comecei o dia com uma animada caminhada na Comunidade dos Trilhos. Obrigado a todos que nos receberam de braços abertos.   E vamos juntos! É 13 pra avançar! ❤️🌟🤝🏼  #JuntosFortalezaPodeMuitoMais  #PraTodoMundo A publicação em formato de vídeo mostra Evandro, candidato a Prefeito de Fortaleza, caminhada na Comunidade dos Trilhos.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV) PP/PSD/PSB/Republicanos/MDB",2024-09-05,Facebook,36,Evandro Leitão,Pro-Evandro Leitão,40
907472571222121,evandroleitao,"É proposta que você quer? Então toma 13! 😌🌟  1 -  Vou acabar com a Taxa do Lixo. Será meu primeiro ato como prefeito de Fortaleza;  2 - Vou ampliar o passe livre estudantil para os finais de semana;  3 - ⁠ Vou criar o Pé-de-Meia municipal, uma poupança para alunos do 9° ano concluírem seus estudos;  4 - Vou criar o Horizonte Digital, um centro de formação em tecnologia digital nas periferias, promovendo empregos home-office, com a garantia de acesso à internet;  5 - Vou criar o Saúde na Palma da Mão, um serviço de telemedicina para consultas e emissão de receitas, sem filas;  6 - Vou criar o Pelotão da Guarda nos Bairros, um em cada Regional, para ronda permanente nas paradas de ônibus, areninhas, praças, postos de saúde e escolas;  7 - Vou implantar nas regionais o Ligeirinho, uma central de serviços para dar apoio técnico e crédito com agilidade para quem quer abrir o próprio negócio;  8 - Vou retomar o Hospital da Mulher para as mulheres;  9 - Vou criar pontos de apoio, em áreas estratégicas da cidade, para os motoristas e motociclistas de aplicativos terem acesso a banheiros, água potável e tomadas para recarregar seus celulares;  10 - Vou prover acesso à internet de alta velocidade para 100% da população até 2028;  11 - Vou criar o Espaço Girassol nas regionais, um centro para acolher e atender mães e pais atípicos e seus filhos com TEA;  12 - Espaço Girassol, um centro nas regionais para acolher e atender mães e pais atípicos e seus filhos com TEA  13 - Abrir as escolas nos finais de semana, com atividades de cultura, lazer e esportes.  #JuntosFortalezaPodeMuitoMais  #PraTodoMundoVer Vídeo mostra o programa eleitoral gratuito de TV do Evandro, candidato a prefeito de Fortaleza.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB.)",2024-09-05,Facebook,36,Evandro Leitão,Pro-Evandro Leitão,49
534204859263655,cearaagora,"O Governador Elmano de Freitas pisou o pé no acelerador para entrar nas articulações da campanha do candidato do PT à Prefeitura de Fortaleza, Evandro Leitão. O primeiro passo nesse sentido foi uma reunião, nessa quarta-feira (4), com deputados federais e estaduais e a senadora Augusta Brito. Evandro também participou do encontro.  Os articuladores políticos do Palácio da Abolição querem, a partir da reunião entre Elmano e os parlamentares, maior envolvimento dos deputados estaduais e federais na campanha. A deputada federal Luizianne Lins não participou do encontro, mas entre lideranças estaduais do PT, é certa a presença dela, Luizianne, na campanha de Evandro.  O encontro reunião os deputados federais José Nobre Guimarães e José Airton Cirilo, a senadora Augusta Brito, os deputados estaduais Nizo Costa, Pedro Lobo, Guilherme Sampaio e as deputadas estaduais Larissa Gaspar e Juliana Lucena, além de integrantes da coordenação da campanha.  A ideia é criar uma ‘onda vermelha’, dando, assim, identidade à campanha de Evandro Leitão, fortalecendo ainda mais os laços entre o candidato a prefeito, o PT, o Ministro da Educação, Camilo Santana, o governador Elmano de Freitas e o presidente Lula.",2024-09-05,Facebook,7,Evandro Leitão,Pro-Evandro Leitão,8
3759148454335833,deassisdinizce,"Eita menino! Hoje a força do time do Evandro Leitão tomou conta da comunidade dos Trilhos! 🚂💥 A esperança de uma Fortaleza de todos invadiu a avenida Monsenhor Cartão, e foi bonito de ver a energia e união do nosso povo. Vamos juntos, com o time do Lula, Camilo e Elmano, construir uma Fortaleza mais justa, mais inclusiva e mais forte! ✊💪 Com essa parceria, a nossa cidade pode muito mais! 🌟 Juntos somos imbatíveis! #FortalezaDoPovo #TimeDeLuta #EvandroLeitão #Esperança #VamosJuntos  📸 João André e Mourão",2024-09-05,Facebook,4,Evandro Leitão,Pro-Evandro Leitão,4
476315518559015,NizoCostaOficial,"Na noites desta quarta-feira (4), participei de um encontro muito especial com os apoiadores da nossa vereadora Luciana Castelo Branco, 13.333. Foi um momento de muita energia e mobilização em prol de uma Fortaleza mais justa e democrática!  Ao lado de Luciana e do nosso futuro prefeito de Fortaleza, Evandro Leitão, 13, reforçamos nosso compromisso de seguir firmes na luta pelas causas que o PT defende, sempre ao lado do povo! Juntos, vamos continuar construindo uma cidade que acolhe, que cuida e que avança com políticas públicas inclusivas!  Vamos com força, coragem e o número 13 para garantir essa vitória nas urnas! 🌟❤️  #LucianaCasteloBranco13333 #EvandroLeitão13 #PTFortaleza #FortalezaParaTodos #MilitânciaPetista #EsperançaECompromisso #PolíticaComOuvindoPovo #TransformaçãoCom13",2024-09-05,Facebook,0,Evandro Leitão,Pro-Evandro Leitão,0
502033616122819,evandroleitao,"Vem com o 13 pra avançar! ❤️🌟🤝🏼  #JuntosFortalezaPodeMuitoMais  #PraTodoMundo A publicação em formato de vídeo mostra imagens de Evandro, candidato a prefeito de Fortaleza, Lula, Camilo, Elmano e apoiadores.   Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV) PP/PSD/PSB/Republicanos/MDB",2024-09-05,Facebook,26,Evandro Leitão,Pro-Evandro Leitão,29
1594402454440817,juliermesenaoficial,"Em 2023 o prefeito Sarto enviou para a Câmara Municipal de Fortaleza uma projeto, em regime de urgência, para a Criação da Agência de Desenvolvimento do Mar.  Junto ao projeto também foi autorizada a abertura de crédito especial no valor de R$ 750 mil reais para atender às demandas da agência da economia do mar. E não para por aí, também foram criados 10 cargos de alto escalão com salário de até 21 mil reais.  Será um novo meio de arrecadação do município? Vai vir uma nova taxa? Será um novo cabide de emprego??? Serão essas as razões da urgência do prefeito Sarto: arrecadar mais e acomodar seus aliados políticos?   Muitas perguntas e zero respostas do prefeito!",2024-09-05,Facebook,2,José Sarto,Against-José Sarto,2
1945342712581883,nataliariosoficial,"<redacted_mention> 1️⃣2️⃣ Natália Rios 1️⃣2️⃣2️⃣2️⃣2️⃣  É com muita alegria que convido todos para uma caminhada especial ao lado da Jéssica, filha do <redacted_mention>! 💙   Vamos juntos reforçar nosso compromisso de lutar por uma Fortaleza mais inclusiva e acolhedora para todos. Conto com a presença de vocês para fazermos a diferença! ✨🚶‍♀️🚶‍♂️   O amor não tem rótulos, o autismo também não. 🧩  56.309.748/0001-25 CNPJ da candidata - PDT - Sarto e Élcio 12.",2024-09-05,Facebook,3,José Sarto,Pro-José Sarto,5
1211317423245567,OPOVO,"O prefeito e candidato à reeleição à Prefeitura de Fortaleza, José Sarto (PDT), abriu vantagem como a campanha mais rica da disputa eleitoral na Capital. O PDT enviou mais R$ 4,2 milhões a Sarto, que se juntam aos R$ 8,6 milhões arrecadados anteriormente com repasses partidários e doações. #opovo",2024-09-05,Facebook,23,José Sarto,Pro-José Sarto,24
514456284618998,OPOVO,"Valor arrecadado pelo deputado fica atrás apenas da campanha do prefeito José Sarto. Pedetista recebeu R$ 12,8 milhões, de acordo com última atualização do TSE nesta quinta. #opovo",2024-09-05,Facebook,120,José Sarto,Pro-José Sarto,125
1662161657908896,jornaljangadeiro,"VICE DE SARTO  O vice-prefeito de Fortaleza e candidato à reeleição, Élcio Batista (PSDB), afirmou, em entrevista à Jangadeiro BandNews FM (101,7), nesta quinta-feira (5), que em sua gestão com José Sarto (PDT) não há nenhuma obra parada. Segundo ele, 100% das promessas de governo serão cumpridas. As declarações foram dadas em entrevista à Jangadeiro BandNews 101,7 FM, nesta quinta-feira (5).  Não tem uma obra parada da Prefeitura. Nós temos mais de 200 obras funcionando. Inclusive, recebemos obra do Governo do Estado, que ele não terminou, e nós fizemos, como a Ponte dos Ingleses.    De acordo com o vice-prefeito, todas as promessas de governo serão cumpridas. Vamos atingir 100% das nossas promessas. Já estamos com 95% do nosso plano de governo , de quatro anos atrás, concluído. Vamos ultrapassar muitas metas. O Passe Livre Estudantil, por exemplo, não estava nas nossas promessas de 2020, mas fizemos, destacou.   Élcio também reconheceu que melhorou a infraestrutura de unidades de saúde, mas precisa melhorar a capacidade de atendimento com relação a consultas e exames. Na saúde, no nosso próximo mandato, vamos revolucionar o atendimento pela transformação digital e por convênio que será feita com a rede privada, para desafogar a rede pública, explicou.   Temos desafios, não somos perfeitos. Nenhuma gestão, em nenhum lugar do mundo, é perfeita, mas buscamos melhorar, sabemos e compreendemos os desafios da população, complementou.   A Jangadeiro BandNews 101.7 FM está entrevistando os candidatos a vice-prefeito de Fortaleza. Para conferir a entrevista completa, acesse nosso canal. Nesta sexta (6), será a vez de Gabriela Aguiar (PSD), vice de Evandro Leitão.  #JornalJangadeiro #ÉlcioBatista #PrefeituraFortaleza #JJFeed #JJEleições2024",2024-09-05,Facebook,15,José Sarto,Pro-José Sarto,15
1049829913390514,OPOVO,"SABATINA COM TÉCIO NUNES 🎙️  Técio Nunes criticou a gestão econômica do atual prefeito de Fortaleza e candidato à reeleição José Sarto. Em sua fala, Técio diz que Sarto endividou a Capital para entregar obras no último ano do mandado. Confira no vídeo! Entrevista completa disponível no YouTube do O POVO.  #Eleições2024 #Eleições2024opovo #Fortaleza #política",2024-09-05,Facebook,17,José Sarto,Against-José Sarto,18
1037633727556664,OPOVO,SABATINA COM JOSÉ SARTO 🎙️  Sarto diz que vai garantir segurança da população em Fortaleza: Já que o Governo do PT daqui não faz.  #JoséSarto #Eleições2024 #Eleições2024opovo #Fortaleza #política,2024-09-05,Facebook,6,José Sarto,Pro-José Sarto,7
2134294576990409,juliermesenaoficial,"Talvez você não saiba, mas ainda em 2017 eu apresentei o Projeto de Indicação Nº 230/2017 para a criação do Hospital do Idoso em Fortaleza. O projeto chegou a ser aprovado na Câmara Municipal de Fortaleza por unanimidade, mas o prefeito nunca deu atenção.   Assim como já existe o Hospital da Mulher, nossa cidade precisa de uma unidade de saúde com atendimento especializado para os idosos. E através deste projeto nosso mandato busca promover um envelhecimento de qualidade às pessoas da Terceira Idade, que tanto já contribuíram.  Com André Fernandes prefeito, esse projeto sairá do papel e tornará realidade. Por isso, dia 6 de outubro, vote Julierme Sena 2️⃣2️⃣1️⃣2️⃣3️⃣ e André Fernandes prefeito 2️⃣2️⃣✅",2024-09-06,Facebook,2,André Fernandes,Pro-André Fernandes,4
1077301154006419,evandroleitao,"A carreata de ontem passou pelo Montese até o Vila União reunindo um mar de pessoas que querem uma Fortaleza melhor.  Vamos juntos! 🌟  #JuntosFortalezaPodeMuitoMais  #PraTodoMundo A publicação em vídeo mostra Evandro e Gabriella, candidatos a prefeito e vice-prefeita de Fortaleza, em carreata no Montese.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB",2024-09-06,Facebook,40,Evandro Leitão,Pro-Evandro Leitão,44
2163588814037084,evandroleitao,"Ter uma moradia digna é o desejo de todos. E a prefeitura tem um papel fundamental em garantir que a população de Fortaleza possa ter uma vida com dignidade. Infelizmente, hoje 140 mil pessoas ainda precisam de políticas habitacionais em nossa cidade. Mesmo com todo o incentivo dos governos Federal e Estadual, a gestão atual não conseguiu dar conta das políticas de garantias habitacionais.   Não pouparei esforços para melhorar a vida da população nesse sentido! Por isso, vou investir em ações que ajudem as pessoas a realizar o sonho da casa própria e o desejo de uma moradia com dignidade.  Confira as minhas propostas para habitação no programa Evandro 13 de hoje à noite.  #JuntosFortalezaPodeMuitoMais  #PraTodoMundoVer Vídeo mostra o programa eleitoral gratuito de TV do Evandro, candidato a prefeito de Fortaleza.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB.",2024-09-06,Facebook,32,Evandro Leitão,Pro-Evandro Leitão,37
372283339264503,evandroleitao,"🌟 Evandro 13 Prefeito: Mais Oportunidades e Dignidade para Fortaleza! 🌟  Conheça as propostas do Evandro para Fortaleza ter um futuro melhor, na educação, na saúde, na segurança, no meio ambiente, na mobilidade. Evandro tem as propostas certas para transformar Fortaleza.   Juntos, podemos muito mais. ✅  👉 Compartilhe esse conteúdo e espalhe essa mensagem!  #JuntosFortalezaPodeMuitoMais  #PraTodoMundo A publicação, em formato carrossel, mostra uma série de propostas de Evandro, candidato a Prefeito de Fortaleza.   Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB",2024-09-06,Facebook,30,Evandro Leitão,Pro-Evandro Leitão,41
2179377679099619,jornaljangadeiro,"CONHEÇA A VICE  Deputada federal e médica geriatra, a candidata a vice-prefeita na chapa encabeçada por Evandro Leitão (PT) à Prefeitura de Fortaleza, Gabriella Aguiar (PSD), afirmou que é pau para toda obra, mas ressaltou sua capacitação técnica na saúde. Em entrevista à Jangadeiro BandNews FM (101,7), nesta sexta-feira (6), também disse que a Saúde de Fortaleza pede socorro.   Evandro tem sido claro que quer uma vice atuante. Eu digo para ele que eu sou pau para toda obra. Em qualquer área, vou me dedicar profundamente pra poder realizar o trabalho que precisa ser feito, mas, do ponto de vista técnico, é na saúde que eu tenho maior formação.   Segundo Gabriella, Fortaleza atende com a metade do número de equipes recomendado pelo Ministério da Saúde.   A saúde de Fortaleza pede socorro. A gente sempre fala que o feijão com arroz bem feito poderia promover saúde e prevenir doenças. Hoje, em Fortaleza, as pessoas continuam morrendo de muitas causas que seriam reversíveis se a gente tivesse tratado mais cedo, criticou.   Na segurança, a candidata falou sobre o trabalho alinhado da Guarda Municipal com o Sistema Único de Segurança Pública (Susp), mas também destacou a importância de ações como iluminação e limpeza de espaços e vias.   Gabriella disputou um cargo eletivo pela primeira vez em 2022, mas vem de tradicional família política. É filha da prefeita de Tauá, Patrícia Aguiar, e do ex-vice-governador Domingos Filho, irmã do deputado federal Domingos Neto, e neta de Domingos Aguiar, ex-prefeito de Tauá.   Na minha casa, a política sempre foi discutida do café da manhã, almoço e jantar. Minha primeira vocação foi cuidar das pessoas através da medicina, mas entendi que seria uma maneira de cuidar de uma maneira bem mais ampla, disse ela sobre entrar na política.   Ela avalia sua atuação na Assembleia como um dos fatores para ter sido escolhida vice.  A Jangadeiro BandNews está entrevistando os candidatos a vice-prefeito de Fortaleza. Para conferir a entrevista completa, acesse nosso canal. Na segunda-feira (9), será a vez de Rachel Girão (Solidariedade), vice de George Lima.  #JornalJangadeiro #GabriellaAguiar #EvandroLeitão #JJReels #JJEleições2024",2024-09-06,Facebook,28,Evandro Leitão,Pro-Evandro Leitão,29
2898748360280418,fernando.rossasfreire,"Desde a sua fundação, o PT sempre defendeu o Brasil. E o Brasil sempre melhora com o PT. Você votou e Lula já está reconstruindo o país. Chegou a vez de fazer isso também pela sua cidade: vote nos candidatos e candidatas do PT. É 13.  AQUI EM FORTALEZA, VOTO EVANDRO 13 PARA PREFEITO E PROFESSORA ADRIANA ALMEIDA 13013 PARA VEREADORA.",2024-09-06,Facebook,2,Evandro Leitão,Pro-Evandro Leitão,2
527235759782673,evandroleitao,"Começamos o dia com um cafézinho e muita conversa no bairro Henrique Jorge. Obrigado a todos que chegaram junto no objetivo de uma Fortaleza que merece muito mais.   É 13 pra avançar! ❤️🌟🤝🏼  #JuntosFortalezaPodeMuitoMais  #PraTodoMundo A publicação em formato de vídeo mostra Evandro, candidato a Prefeito de Fortaleza, caminhada bairro Henrique Jorge.  Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV) PP/PSD/PSB/Republicanos/MDB",2024-09-06,Facebook,26,Evandro Leitão,Pro-Evandro Leitão,33
934211385116162,drvicentept,"HENRIQUE JORGE QUER MUDANÇA!  Hoje (06) participei de uma caminhada pelo Henrique Jorge ao lado do nosso futuro prefeito de Fortaleza, Evandro Leitão.   Foi um momento de reencontrar os moradores, ouvir suas demandas e reforçar nosso compromisso com a mudança que a cidade precisa.   Para fortalecer essa luta por uma Fortaleza mais justa e acolhedora, conto com o seu apoio.   Vote Dr Vicente 13123 para vereador e Evandro 13 para prefeito! 🌟  CNPJ DO CANDIDATO 56.514.692/0001-40 - FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (PT/PC DO B/PV)  #DrVicente #DrVicenteSaúde #VereadorDrVicente #DrVicente13123",2024-09-06,Facebook,12,Evandro Leitão,Pro-Evandro Leitão,12
